Date,Open,High,Low,Close,Volume,Days,Interest_Rate,SP500,Interest_Rate_MA30,SP500_MA30,RSI,MACD,BB_Upper,MA_7,Volatility_7
2015-12-18,72.75924541555817,72.89909674444199,71.11833785713168,71.15563201904297,16271200.0,25,0.37,2005.55,0.14433333333333334,2067.362666666667,38.71627751085442,-0.5409551465702691,75.96901504917362,72.26644243512835,1.418689380947742
2015-12-19,72.75924541555817,72.89909674444199,71.11833785713168,71.15563201904297,16271200.0,26,0.37,2005.55,0.15266666666666667,2064.6613333333335,38.716277510854425,-0.6256388096236378,75.8842528221137,72.29441179547992,1.3902822372760648
2015-12-20,72.75924541555817,72.89909674444199,71.11833785713168,71.15563201904297,16271200.0,27,0.37,2005.55,0.161,2061.96,38.716277510854425,-0.6848566218777137,75.85972095313062,72.32238115583148,1.3606118134918872
2015-12-21,71.69639339219717,72.1252656245248,71.23022699447564,71.9481201171875,8442100.0,28,0.36,2021.15,0.169,2059.7786666666666,44.14374199968236,-0.6602292860780352,75.66812103975724,72.36233847481864,1.3421882383585535
2015-12-22,72.19051748808101,72.24645517096663,71.47262447622559,72.1438980102539,5699100.0,29,0.36,2038.97,0.17700000000000002,2058.1913333333337,45.42951774863552,-0.6177927746960421,75.57368812672973,72.19717952183315,1.277129614597903
2015-12-23,72.79653339361343,73.33728802569051,72.31171644308452,73.24404907226562,6335900.0,30,0.36,2064.29,0.185,2057.448,52.10195550531814,-0.48974308391210286,75.59315620093672,72.02403368268695,0.9634879215231927
2015-12-24,73.04826199327714,73.38390231765298,72.88976714930345,72.96435546875,2188800.0,31,0.36,2060.99,0.193,2056.509666666667,50.41425647344001,-0.40614987478733156,75.30912430065423,71.96675981794085,0.8786519236669841
2015-12-25,73.04826199327714,73.38390231765298,72.88976714930345,72.96435546875,2188800.0,32,0.36,2060.99,0.201,2055.5803333333333,50.41425647344003,-0.3360281311734781,74.99529648783249,72.22514888218471,0.8662264556208564
2015-12-26,73.04826199327714,73.38390231765298,72.88976714930345,72.96435546875,2188800.0,33,0.36,2060.99,0.209,2054.651,50.41425647344003,-0.27726006274468773,74.64302435215552,72.48353794642857,0.7568900549767267
2015-12-27,73.04826199327714,73.38390231765298,72.88976714930345,72.96435546875,2188800.0,34,0.36,2060.99,0.217,2053.6803333333332,50.41425647344003,-0.22805704545439198,74.4525757211863,72.74192701067243,0.48952226882879585
2015-12-28,72.75922355495473,73.32794690524364,72.55410928263652,73.216064453125,3680900.0,35,0.36,2056.5,0.225,2052.56,52.2851515944951,-0.16682938306365713,74.37310723022624,72.92306191580636,0.36578688313958324
2015-12-29,73.65426292063165,74.01787200397409,73.56103109905473,73.85005187988281,4627100.0,36,0.36,2078.36,0.233,2052.1683333333335,56.7150720008762,-0.06638330716927499,74.5366755371838,73.1667981828962,0.3263849184067431
2015-12-30,73.71953651335492,73.8314189832234,72.96434940285859,73.04825592041016,4230400.0,37,0.35,2063.36,0.242,2051.6,50.34861506865063,-0.05089066547583343,74.55794989930638,73.13882773263114,0.32705015804179904
2015-12-31,72.94570336278989,73.46781447526388,72.30239868164062,72.30239868164062,6538300.0,38,0.2,2043.94,0.24433333333333332,2049.6436666666664,45.25904357935288,-0.09767118843295464,74.51875499232203,73.0442624773298,0.45613333378823917
2016-01-01,72.94570336278989,73.46781447526388,72.30239868164062,72.30239868164062,6538300.0,39,0.2,2043.94,0.24666666666666665,2048.458,45.25904357935288,-0.13320953333175112,74.46424827358557,72.94969722202846,0.5369240104396166
2016-01-02,72.94570336278989,73.46781447526388,72.30239868164062,72.30239868164062,6538300.0,40,0.2,2043.94,0.249,2048.268666666667,45.25904357935288,-0.15953490858485964,74.39127174954477,72.85513196672711,0.589619479203775
2016-01-03,72.94570336278989,73.46781447526388,72.30239868164062,72.30239868164062,6538300.0,41,0.2,2043.94,0.25133333333333335,2046.677,45.25904357935287,-0.1783421409502921,74.37541781176027,72.76056671142578,0.6214087463197481
2016-01-04,70.91323898904658,71.21158523627082,69.93429369962433,70.57759857177734,13476800.0,42,0.36,2012.66,0.259,2044.0426666666667,34.432609747277056,-0.3286356549470497,74.43357394837714,72.3836430140904,0.9899717479767033
2016-01-05,71.09035001086842,71.33275844192674,70.42839481844143,71.10899353027344,8972700.0,43,0.36,2016.71,0.26666666666666666,2041.5433333333335,39.25388476549742,-0.40025136688845464,74.14075740655986,71.9920632498605,0.8447186645457841
2016-01-06,69.92494720898654,70.71742852139502,69.78509589194186,70.17667388916016,16092000.0,44,0.36,1990.26,0.2743333333333334,2038.6496666666667,34.46548414763426,-0.5261723505565499,74.15184038362936,71.5818372453962,0.9383847544088832
2016-01-07,68.76888326024823,70.00888072963345,68.38662332045324,68.7968521118164,12470800.0,45,0.36,1943.09,0.282,2034.633,28.855309117424824,-0.7289033786822614,74.49823986506475,71.08104487827846,1.3394512638860905
2016-01-08,69.04856299244261,69.46811700878258,67.82720933424213,67.94841003417969,9977600.0,46,0.36,1922.03,0.28933333333333333,2030.4466666666665,26.047649510285993,-0.9471136276670649,74.91540040099966,70.45904650006976,1.6521854317827545
2016-01-09,69.04856299244261,69.46811700878258,67.82720933424213,67.94841003417969,9977600.0,47,0.36,1922.03,0.2966666666666667,2026.1066666666668,26.047649510285993,-1.1072827557586749,75.20847246408843,69.83704812186105,1.662100805560344
2016-01-10,69.04856299244261,69.46811700878258,67.82720933424213,67.94841003417969,9977600.0,48,0.36,1922.03,0.304,2023.0953333333334,26.047649510285993,-1.2201527819756564,75.38307590248343,69.21504974365234,1.3757604620258486
2016-01-11,68.16284259289628,69.06720642779882,67.74329573344826,68.91802978515625,13069500.0,49,0.36,1923.67,0.31133333333333335,2020.1386666666667,35.06594665970677,-1.2173302550651783,75.37735289764744,68.97796848842076,1.2379102006261988
2016-01-12,69.47740697863885,69.92492965822947,69.01124078091733,69.701171875,10236900.0,50,0.36,1938.68,0.3186666666666667,2017.6823333333334,41.29304740290505,-1.138773290859291,75.17009050094518,68.77685110909599,0.903064043167997
2016-01-13,70.17667106469665,70.28855353645605,68.05095389320047,68.15351104736328,12659600.0,51,0.36,1890.28,0.32566666666666666,2013.2936666666667,34.293832758891966,-1.1877084613828686,75.05789264014389,68.48782784598214,0.6754573619660829
2016-01-14,68.20013469925306,69.47742587602018,67.74329369290521,68.80615234375,10426200.0,52,0.36,1921.84,0.3326666666666666,2009.2413333333336,38.990133452470786,-1.1604502897293685,74.8470374218948,68.48915645054409,0.6761752755609132
2016-01-15,67.07200905864178,68.01365985670581,65.87862447695547,66.96945190429688,18470500.0,53,0.36,1880.33,0.3396666666666667,2002.8166666666666,32.047918568646054,-1.2723870815842133,74.73404354086003,68.34930528913226,0.8778254201258812
2016-01-16,67.07200905864178,68.01365985670581,65.87862447695547,66.96945190429688,18470500.0,54,0.36,1880.33,0.3393333333333333,1997.4313333333334,32.047918568646054,-1.3455867096005818,74.53162662269744,68.20945412772042,1.0189729090343516
2016-01-17,67.07200905864178,68.01365985670581,65.87862447695547,66.96945190429688,18470500.0,55,0.36,1880.33,0.339,1993.2573333333335,32.047918568646054,-1.3876025240339231,74.19588305874372,68.0696029663086,1.1226744704766938
2016-01-18,67.07200905864178,68.01365985670581,65.87862447695547,66.96945190429688,18470500.0,56,0.36,1880.33,0.33866666666666667,1989.0833333333333,32.04791856864607,-1.4047077629884228,73.61500247472078,67.7912346976144,1.118814092477364
2016-01-19,68.00432984536532,68.0789110339221,65.87861303916027,66.55921173095703,16009600.0,57,0.36,1881.33,0.3383333333333333,1984.9426666666666,30.42068138822478,-1.4348269496381647,73.14406209666583,67.3423832484654,0.8134511915439002
2016-01-20,65.22598957470741,66.577876148491,64.36824526707926,65.89727020263672,16586000.0,58,0.37,1859.33,0.3386666666666666,1979.5486666666666,27.954271077118236,-1.4948777511284561,72.79996785018004,67.02006312779018,0.882553929785582
2016-01-21,65.93457912467488,67.43563555569378,65.35653020716354,66.71773529052734,11931200.0,59,0.37,1868.99,0.339,1973.8826666666666,34.98989209454929,-1.4594402495454801,72.29162383489904,66.72171783447266,0.3982517355858546
2016-01-22,67.75262502528169,68.2281167600934,67.24916444368134,67.78059387207031,8652600.0,60,0.38,1906.9,0.3396666666666667,1968.6363333333331,42.78471613289446,-1.3302575879594372,71.66076475595781,66.83759525844029,0.5653140604024305
2016-01-23,67.75262502528169,68.2281167600934,67.24916444368134,67.78059387207031,8652600.0,61,0.38,1906.9,0.3403333333333333,1963.5,42.78471613289446,-1.2138864703298111,70.89976081791252,66.95347268240792,0.6702421316069389
2016-01-24,67.75262502528169,68.2281167600934,67.24916444368134,67.78059387207031,8652600.0,62,0.38,1906.9,0.34099999999999997,1958.3636666666669,42.78471613289446,-1.1088790537216369,70.524467819264,67.06935010637555,0.7399581266356461
2016-01-25,67.83652713097985,67.97637845425112,66.73637429471759,66.88554382324219,9126200.0,63,0.38,1877.08,0.3416666666666667,1952.2333333333333,37.99335444928595,-1.0853714912858976,69.91141729734173,67.05736323765346,0.7425213216729016
2016-01-26,67.29577014172892,67.37967666490263,66.70840314011232,67.01606750488281,7500200.0,64,0.38,1903.63,0.3423333333333334,1946.988,39.0650306245587,-1.044172833961369,69.46957238700523,67.12262834821429,0.710840013664439
2016-01-27,67.10930521505318,67.57547152573167,65.80403812252675,66.11170959472656,9020500.0,65,0.38,1882.95,0.34299999999999997,1941.203,34.60261544357118,-1.0721377894721371,69.36547957491963,67.15326254708427,0.6513634561947471
2016-01-28,66.587190116708,66.98809340437334,64.63861846923828,64.63861846923828,15295600.0,66,0.38,1893.36,0.3436666666666667,1935.0363333333332,28.826369136073808,-1.1993411032078853,69.55948537599643,66.85624585832868,1.1591566306042225
2016-01-29,65.66420150615035,69.458795839998,64.10720738709071,69.44947052001953,40427800.0,67,0.29,1940.24,0.3416666666666667,1930.9323333333332,55.15498478887327,-0.9015624406512615,69.80734756730827,67.09465680803571,1.5019088406954237
2016-01-30,65.66420150615035,69.458795839998,64.10720738709071,69.44947052001953,40427800.0,68,0.29,1940.24,0.3446666666666667,1927.4756666666667,55.15498478887327,-0.6579858538544698,70.0348134098139,67.33306775774274,1.7421796927175044
2016-01-31,65.66420150615035,69.458795839998,64.10720738709071,69.44947052001953,40427800.0,69,0.29,1940.24,0.3476666666666667,1924.019,55.15498478887327,-0.4596510823885467,70.13082542708958,67.57147870744977,1.9188600371440043
2016-02-01,69.06720540881383,69.7198354279119,68.29336759107346,69.3469009399414,12623500.0,70,0.38,1939.38,0.3536666666666667,1920.5336666666665,54.616978686548066,-0.3072045916748749,70.05779609027086,67.92310115269252,1.9961751794850482
2016-02-02,68.52640591600286,69.18836082025543,68.18144049556318,68.43317413330078,9572700.0,71,0.38,1903.03,0.35966666666666663,1915.8366666666668,49.94326764280105,-0.2571554386064463,70.08914150027485,68.12554495675224,1.9603941794881208
2016-02-03,68.76885924106418,69.57998410578125,67.52885509164413,69.3469009399414,9941900.0,72,0.38,1912.53,0.36033333333333334,1912.499,54.16700680125598,-0.14212270517572279,70.18067965581417,68.58771514892578,1.7795055774201336
2016-02-04,69.08586060938272,69.57999586638188,67.83653804362145,68.69428253173828,14735700.0,73,0.38,1915.45,0.36099999999999993,1909.1236666666666,50.86569022300533,-0.1024384399778171,70.30084080823822,69.16709572928292,0.42151702688265913
