Date,Open,High,Low,Close,Volume,Days,Interest_Rate,SP500,Interest_Rate_MA30,SP500_MA30,RSI,MACD,BB_Upper,MA_7,Volatility_7
2015-12-22,85.8092419806865,87.12739133458209,80.93289082226936,86.66644287109375,1155800.0,25,0.36,2038.97,0.17700000000000002,2058.423666666667,46.080351674255205,-1.7165603891465793,93.82594211319861,84.85384259905133,1.5653459055098604
2015-12-23,86.90095743520185,87.95224638763924,86.36723058209375,87.8875503540039,830600.0,26,0.36,2064.29,0.185,2057.563,51.3930746888353,-1.4173427729569,93.60934733550309,84.9832284109933,1.7916301074608931
2015-12-24,87.57216095736916,88.00884991010614,87.02225703574703,87.28912353515625,367200.0,27,0.36,2060.99,0.193,2056.5923333333335,48.852684672030136,-1.2144987142211363,92.76140302620053,85.31132180350167,1.9926189070711842
2015-12-25,87.57216095736916,88.00884991010614,87.02225703574703,87.28912353515625,367200.0,28,0.36,2060.99,0.201,2055.621666666667,48.852684672030136,-1.0417348651920264,91.79070931050646,85.8727776663644,1.9024732818775099
2015-12-26,87.57216095736916,88.00884991010614,87.02225703574703,87.28912353515625,367200.0,29,0.36,2060.99,0.209,2054.651,48.852684672030136,-0.8945069508223042,90.6385010753986,86.43423352922711,1.5914572359416936
2015-12-27,87.57216095736916,88.00884991010614,87.02225703574703,87.28912353515625,367200.0,30,0.36,2060.99,0.217,2053.6803333333332,48.852684672030136,-0.7689636338565862,89.7109249174626,86.99568939208984,0.8429262989952049
2015-12-28,87.1759033203125,87.27294119080148,86.53704393733175,87.1759033203125,558700.0,31,0.36,2056.5,0.225,2052.56,48.24579889659985,-0.6708721789125036,89.07571737405628,87.2694843837193,0.3549565255254692
2015-12-29,87.79050930752814,88.76901371316949,87.53173133388542,87.80668640136719,672500.0,32,0.36,2078.36,0.233,2052.1683333333335,51.83571566466871,-0.5360557541409889,89.04030765251646,87.43237631661552,0.2872731798814877
2015-12-30,87.4427709695565,88.00885199715954,86.52896265052658,86.76348114013672,569200.0,33,0.35,2063.36,0.242,2051.6,46.13600077253169,-0.5075401059521596,88.86487565483749,87.27179500034877,0.30410746952947065
2015-12-31,86.1246401989808,87.11123330860873,85.82542561285862,86.05994415283203,730200.0,34,0.2,2043.94,0.24433333333333332,2049.6436666666664,42.72408244261271,-0.5355374619886106,88.8883734519825,87.09619794573102,0.5488366541326462
2016-01-01,86.1246401989808,87.11123330860873,85.82542561285862,86.05994415283203,730200.0,35,0.2,2043.94,0.24666666666666665,2048.458,42.72408244261271,-0.5513697214246918,88.90795117584803,86.92060089111328,0.6618271927810314
2016-01-02,86.1246401989808,87.11123330860873,85.82542561285862,86.05994415283203,730200.0,36,0.2,2043.94,0.249,2048.268666666667,42.72408244261271,-0.5574904976618171,88.92347775987409,86.74500383649554,0.7091276567574617
2016-01-03,86.1246401989808,87.11123330860873,85.82542561285862,86.05994415283203,730200.0,37,0.2,2043.94,0.25133333333333335,2046.677,42.72408244261271,-0.555932809555145,88.9296447077646,86.56940678187779,0.7041037383377832
2016-01-04,84.04632149106428,84.36979552880332,83.00312095847679,84.30509948730469,896200.0,38,0.36,2012.66,0.259,2044.0426666666667,34.23094662231833,-0.6883645906583098,88.96864683077308,86.15929194859096,1.0453438576052259
2016-01-05,84.50726669730965,85.291689203096,83.40745871369735,83.9735336303711,805200.0,39,0.36,2016.71,0.26666666666666666,2041.5433333333335,32.90015789566196,-0.8107267713844521,88.92261152108878,85.61169869559151,1.04251978648798
2016-01-06,82.66347442521491,82.66347442521491,80.8035033708574,81.11888885498047,1738700.0,40,0.36,1990.26,0.2743333333333334,2038.649666666667,24.183111810621966,-1.1250764760143426,89.3718704199507,84.80532836914062,1.8631599847203577
2016-01-07,79.25082721160743,80.39915404352462,78.27232284048758,78.54727172851562,1624200.0,41,0.36,1943.09,0.282,2034.633,19.23805358865083,-1.5636837193481767,90.20015918230999,83.73208945138114,2.896967106659629
2016-01-08,79.16996588994174,80.35064082268411,76.62261645715164,76.7762680053711,1531200.0,42,0.36,1922.03,0.28933333333333333,2030.4466666666665,16.70470028289411,-2.0307787657511938,91.15940802524776,82.40585000174386,3.6743860583707106
2016-01-09,79.16996588994174,80.35064082268411,76.62261645715164,76.7762680053711,1531200.0,43,0.36,1922.03,0.2966666666666667,2026.1066666666666,16.70470028289411,-2.3735936452321766,91.82587996879437,81.07961055210659,3.8086325034965576
2016-01-10,79.16996588994174,80.35064082268411,76.62261645715164,76.7762680053711,1531200.0,44,0.36,1922.03,0.304,2023.0953333333334,16.70470028289411,-2.61513130129012,92.22386031930252,79.7533711024693,3.3772954178294934
2016-01-11,77.6658021170748,77.77901707739649,76.09695742439905,77.35850524902344,1878500.0,45,0.36,1923.67,0.31133333333333335,2020.1386666666667,20.97756924269669,-2.728121863650557,92.25496970282498,78.76100049700055,2.7856866679584487
2016-01-12,78.28849523414577,78.42597585049482,76.59026442452884,77.75476837158203,1031800.0,46,0.36,1938.68,0.3186666666666667,2017.6823333333334,23.841012612085578,-2.753946791749911,91.95486065312939,77.8726054600307,1.5746736436480282
2016-01-13,77.90839909116526,78.00544312508819,74.60089359930068,74.73028564453125,2012400.0,47,0.36,1890.28,0.32566666666666666,2013.2936666666667,18.369691433144922,-2.9840652658745483,91.92523895162839,76.95994785853794,1.1820034661268217
2016-01-14,75.16698131997565,77.79519753633498,73.8892685868812,76.8975601196289,1535100.0,48,0.36,1921.84,0.3326666666666666,2009.2413333333332,30.651253768730314,-2.9574630835897864,91.50652596404127,76.72427477155414,0.9555361233256099
2016-01-15,75.82201303741147,75.95948747308158,73.59813791900093,75.06993865966797,1477800.0,49,0.36,1880.33,0.3396666666666667,2002.8166666666666,26.966684325483186,-3.0487107998753515,91.1034888652496,76.48051343645368,1.1399183635374215
2016-01-16,75.82201303741147,75.95948747308158,73.59813791900093,75.06993865966797,1477800.0,50,0.36,1880.33,0.3393333333333333,1997.4313333333334,26.966684325483186,-3.0854580328640395,90.53980138228002,76.23675210135323,1.2438379161301436
2016-01-17,75.82201303741147,75.95948747308158,73.59813791900093,75.06993865966797,1477800.0,51,0.36,1880.33,0.339,1993.2573333333335,26.966684325483186,-3.079086685115982,89.83993196196087,75.99299076625279,1.2869366500335468
2016-01-18,75.82201303741147,75.95948747308158,73.59813791900093,75.06993865966797,1477800.0,52,0.36,1880.33,0.33866666666666667,1989.083333333333,26.966684325483186,-3.0390055814943935,88.84205831875335,75.66605268205915,1.1673625157977727
2016-01-19,76.50938987407983,76.50938987407983,74.1480403666474,74.83541870117188,1090900.0,53,0.36,1881.33,0.3383333333333333,1984.9426666666666,26.418558935289425,-2.991678610029936,87.90004260572212,75.24900272914341,0.7400581503835452
2016-01-20,73.43640313178504,74.89203305471328,71.97269083188466,74.0833511352539,1395000.0,54,0.37,1859.33,0.3386666666666666,1979.5486666666666,24.68571364758874,-2.980499864311568,86.97715827332256,75.15658351353237,0.8481355473688685
2016-01-21,74.47151869291667,75.36915616159071,73.12910984834572,73.24232482910156,1456600.0,55,0.37,1868.99,0.339,1973.8826666666666,22.87847640143457,-3.004866194916886,85.91076603954102,74.63440704345703,0.7118886086677013
2016-01-22,74.52003522627817,75.70071001090832,74.46342774241758,75.40958404541016,1385700.0,56,0.38,1906.9,0.3396666666666667,1968.6363333333331,35.90128771599791,-2.8168263603874237,84.52024199907515,74.68292781284877,0.7566862061103642
2016-01-23,74.52003522627817,75.70071001090832,74.46342774241758,75.40958404541016,1385700.0,57,0.38,1906.9,0.3403333333333333,1963.5,35.90128771599791,-2.637401118401229,82.82114483480588,74.73144858224052,0.7955308622165675
2016-01-24,74.52003522627817,75.70071001090832,74.46342774241758,75.40958404541016,1385700.0,58,0.38,1906.9,0.34099999999999997,1958.3636666666669,35.90128771599791,-2.466769933159611,81.3302586176983,74.77996935163226,0.8292595527425972
2016-01-25,74.7060129364826,75.32870129813963,72.79752363827028,73.04013061523438,1507100.0,59,0.38,1877.08,0.3416666666666667,1952.2333333333333,29.17429589328239,-2.493989421395625,79.59985456816902,74.48999677385602,1.0392622698274658
2016-01-26,73.59005717089562,75.16698449951336,73.15336817918141,74.68986511230469,1952500.0,60,0.38,1903.63,0.3423333333333334,1946.988,37.899164204225286,-2.3552909474963286,78.43174055673582,74.46920340401786,1.032634243747567
2016-01-27,74.26932743543011,76.59833477630902,73.37169638751035,73.67899322509766,2295000.0,61,0.38,1882.95,0.34299999999999997,1941.203,35.049968030863326,-2.3004224823382344,77.96115475699804,74.41143798828125,1.0685030914736828
2016-01-28,73.42830018422588,75.15078996901585,65.82669103691147,70.29061126708984,4964300.0,62,0.38,1893.36,0.3436666666666667,1935.0363333333332,27.568500577358066,-2.5015170036384973,78.36340809716211,73.98976462227958,1.88059925878626
2016-01-29,70.70303572065455,73.33125103908141,70.50895385543953,73.30699157714844,2187700.0,63,0.29,1940.24,0.3416666666666667,1930.9323333333332,39.87260417891556,-2.389939444269203,78.17004614006592,73.68939426967076,1.7813223940216862
2016-01-30,70.70303572065455,73.33125103908141,70.50895385543953,73.30699157714844,2187700.0,64,0.29,1940.24,0.3446666666666667,1927.4756666666667,39.87260417891556,-2.2752853513813562,77.93977888876263,73.38902391706195,1.6121558724403993
2016-01-31,70.70303572065455,73.33125103908141,70.50895385543953,73.30699157714844,2187700.0,65,0.29,1940.24,0.3476666666666667,1924.019,39.87260417891555,-2.1595274683338204,77.54529818418176,73.08865356445312,1.3470207232816314
2016-02-01,72.1667494496637,73.01586765866752,70.75964509193729,70.9941635131836,1765400.0,66,0.38,1939.38,0.3536666666666667,1920.5336666666665,34.293708319089006,-2.2287230753982215,77.18072505411803,72.79637254987445,1.5638268090161136
2016-02-02,69.70839250167874,69.84587314364849,67.05591627886008,67.88077545166016,2346700.0,67,0.38,1903.03,0.35966666666666663,1915.8366666666666,28.51067445947109,-2.505899045095589,77.86810968284557,71.82364545549665,2.1843275272808977
2016-02-03,68.64899944858318,69.15038439986427,65.65687917192065,68.59239196777344,2728700.0,68,0.38,1912.53,0.36033333333333334,1912.499,31.359835819418123,-2.637735321549229,77.7866868093919,71.09698813302177,2.3068805844053357
2016-02-04,68.58431655481508,69.71647255755244,68.12336807431355,69.11804962158203,1954200.0,69,0.38,1915.45,0.36099999999999993,1909.1236666666666,33.4691467152754,-2.6690333854577943,77.78876016558604,70.92947932652065,2.4152200646662587
2016-02-05,68.97247203384065,69.53046445478468,66.70816050717873,66.95076751708984,1845400.0,70,0.38,1880.05,0.36166666666666664,1905.45,29.45072583978144,-2.8360269266509732,77.99199735358108,70.02144731794085,2.5627347380282184
2016-02-06,68.97247203384065,69.53046445478468,66.70816050717873,66.95076751708984,1845400.0,71,0.38,1880.05,0.3623333333333333,1903.3486666666665,29.45072583978144,-2.9345429269971817,78.01845976260364,69.11341530936105,2.31906139364195
2016-02-07,68.97247203384065,69.53046445478468,66.70816050717873,66.95076751708984,1845400.0,72,0.38,1880.05,0.36300000000000004,1901.9493333333335,29.45072583978144,-2.9782857429151903,77.90627387344061,68.20538330078125,1.5048578639587333
2016-02-08,65.7700808908673,66.4008515985294,64.1446290266794,65.31721496582031,2298800.0,73,0.38,1853.44,0.3636666666666667,1899.663,26.46002639892751,-3.1089284860529034,77.90340083309002,67.39439065115792,1.2614700986080387
2016-02-09,64.09613816620256,65.0908135885004,63.72414518008065,64.02335357666016,1908900.0,74,0.38,1852.21,0.36433333333333334,1897.3356666666666,24.35077260939788,-3.279068541081827,78.01786120043938,66.84333038330078,1.7582894011840118
2016-02-10,65.23041946944454,66.44563804387384,64.60241622391159,65.49955749511719,2082900.0,75,0.38,1851.86,0.36500000000000005,1894.9419999999998,31.099250016173826,-3.2572409947907204,77.91396096932706,66.40149688720703,1.6293905297555438
