Date,Open,High,Low,Close,Volume,Days,Interest_Rate,SP500,Interest_Rate_MA30,SP500_MA30,RSI,MACD,BB_Upper,MA_7,Volatility_7
2015-12-22,78.72021830682742,80.81904339632673,78.72021830682742,80.5721206665039,12778200.0,25,0.36,2038.97,0.17700000000000002,2058.423666666667,59.992090104516144,0.2547649386581554,82.18108636394759,79.21134621756417,0.9158624607805719
2015-12-23,80.77156529831711,80.80954672343717,79.50846916793202,80.53414154052734,11238500.0,26,0.36,2064.29,0.185,2057.563,59.767416893615554,0.3723633408822593,82.36040757287064,79.23441096714565,0.9513299859410491
2015-12-24,80.30620165064445,80.5341336526285,79.21405826825976,79.49896240234375,3775300.0,27,0.36,2060.99,0.193,2056.5923333333335,53.84796097851065,0.3776769915345568,82.23402526139996,79.25476183210101,0.9558899456262313
2015-12-25,80.30620165064445,80.5341336526285,79.21405826825976,79.49896240234375,3775300.0,28,0.36,2060.99,0.201,2055.621666666667,53.84796097851065,0.3775360968429595,82.10247169301446,79.39857155936105,0.8959038326261068
2015-12-26,80.30620165064445,80.5341336526285,79.21405826825976,79.49896240234375,3775300.0,29,0.36,2060.99,0.209,2054.651,53.84796097851065,0.3731233036020285,81.9653704398221,79.5423812866211,0.802063305035761
2015-12-27,80.30620165064445,80.5341336526285,79.21405826825976,79.49896240234375,3775300.0,30,0.36,2060.99,0.217,2053.6803333333332,53.84796097851065,0.36541386954030486,81.83654433683749,79.68619101388114,0.6600842310353615
2015-12-28,78.40682000605374,78.58726438183605,77.41913629722112,78.00794982910156,9319400.0,31,0.36,2056.5,0.225,2052.56,45.17914405871919,0.23626828009324186,81.675019908538,79.58715166364398,0.8555642953603116
2015-12-29,78.34983925216174,79.30903325237989,78.26437017813734,79.07160949707031,6942700.0,32,0.36,2078.36,0.233,2052.1683333333335,51.21307188564571,0.2172436660898711,81.6621212936823,79.37279292515346,0.7489897294046749
2015-12-30,78.77720020384567,78.92915488723406,77.40014530222929,77.57109069824219,6984300.0,33,0.35,2063.36,0.242,2051.6,43.87626074320342,0.08016312511414014,81.48951386545745,78.94949994768415,0.8174223085533783
2015-12-31,77.38115161523143,78.0364362367613,77.16271857765625,77.18170928955078,6744500.0,34,0.2,2043.94,0.24433333333333332,2049.6436666666664,42.1872732867011,-0.05921146380934772,81.35516349116858,78.61846378871373,1.0054149752884916
2016-01-01,77.38115161523143,78.0364362367613,77.16271857765625,77.18170928955078,6744500.0,35,0.2,2043.94,0.24666666666666665,2048.458,42.18727328670111,-0.16773330454644508,81.19600144455544,78.2874276297433,1.0477791392309594
2016-01-02,77.38115161523143,78.0364362367613,77.16271857765625,77.18170928955078,6744500.0,36,0.2,2043.94,0.249,2048.268666666667,42.18727328670111,-0.2508460480920718,81.00454232730475,77.95639147077289,0.9639111923514381
2016-01-03,77.38115161523143,78.0364362367613,77.16271857765625,77.18170928955078,6744500.0,37,0.2,2043.94,0.25133333333333335,2046.677,42.18727328670111,-0.31310422553559647,80.92706010964358,77.62535531180245,0.7104296298246295
2016-01-04,74.24715875877988,74.37061650596654,71.39807362950299,72.83211517333984,23066300.0,38,0.36,2012.66,0.259,2044.0426666666667,26.72830541103444,-0.7052900293781335,81.84272731534655,76.88595036097935,1.9161591898372408
2016-01-05,74.0002321942332,74.72200241844737,73.37343726589815,74.67451477050781,14258900.0,39,0.36,2016.71,0.26666666666666666,2041.5433333333335,37.22195600247007,-0.8575485684621356,81.8158487452097,76.25779397147042,1.797279175524599
2016-01-06,73.24048343094157,74.53681512005207,73.09802772711008,73.4399185180664,11569300.0,40,0.36,1990.26,0.2743333333333334,2038.649666666667,33.73536078299027,-1.065553124139086,82.01610519994547,75.6676265171596,1.96464012896763
2016-01-07,69.60315452874845,71.70197982365104,67.94118810899495,69.06182861328125,27288100.0,41,0.36,1943.09,0.282,2034.633,24.847014636234277,-1.5656259379527313,83.03844263393908,74.5076435634068,3.029963177783739
2016-01-08,70.59083324269498,70.90423434120044,67.11494595875746,67.23841094970703,20814600.0,42,0.36,1922.03,0.28933333333333333,2030.4466666666665,22.221063686390906,-2.0850368058359834,83.97899573245826,73.08717237200055,3.800241387012692
2016-01-09,70.59083324269498,70.90423434120044,67.11494595875746,67.23841094970703,20814600.0,43,0.36,1922.03,0.2966666666666667,2026.1066666666666,22.221063686390906,-2.4682215392962377,84.5011032584092,71.6667011805943,3.872329539261141
2016-01-10,70.59083324269498,70.90423434120044,67.11494595875746,67.23841094970703,20814600.0,44,0.36,1922.03,0.304,2023.0953333333334,22.221063686390906,-2.7403096177702793,84.7329674675437,70.24622998918805,3.2924126779515537
2016-01-11,67.70375655578228,68.12162466904289,65.54794487574894,66.40267181396484,16961400.0,45,0.36,1923.67,0.31133333333333335,2020.1386666666667,20.953395926049666,-2.9889240875995142,84.59342670035848,69.32773808070591,3.3471538409693675
2016-01-12,67.85570616779717,69.1093033022863,67.42834630774782,69.02383422851562,13456000.0,46,0.36,1938.68,0.3186666666666667,2017.6823333333334,33.72383544191996,-2.9405501139391674,84.00228449021046,68.52049800327846,2.3861934048894513
2016-01-13,69.10929825398928,69.55470686607029,66.68758048128133,66.75405883789062,12480200.0,47,0.36,1890.28,0.32566666666666666,2013.2936666666667,29.30826893856799,-3.0502044379424262,83.62270696568214,67.56537519182477,1.0565120146195512
2016-01-14,66.75406193968624,69.06182106292346,64.8356739959396,68.61546325683594,17719600.0,48,0.36,1921.84,0.3326666666666666,2009.2413333333332,36.63547179317653,-2.9528676790212387,82.95818446019634,67.50160871233258,0.960221743188788
2016-01-15,65.24404357539949,67.42834497275608,64.14335031687204,66.08927154541016,20722500.0,49,0.36,1880.33,0.3396666666666667,2002.8166666666666,31.815749591872205,-3.0444753385668406,82.31950862158095,67.33744594029018,1.1006764645209455
2016-01-16,65.24404357539949,67.42834497275608,64.14335031687204,66.08927154541016,20722500.0,50,0.36,1880.33,0.3393333333333333,1997.4313333333334,31.815749591872205,-3.081552845748533,81.49504373771494,67.17328316824776,1.1991953939971436
2016-01-17,65.24404357539949,67.42834497275608,64.14335031687204,66.08927154541016,20722500.0,51,0.36,1880.33,0.339,1993.2573333333335,31.815749591872205,-3.0754847633894826,80.78842257420305,67.00912039620536,1.2656099463868888
2016-01-18,65.24404357539949,67.42834497275608,64.14335031687204,66.08927154541016,20722500.0,52,0.36,1880.33,0.33866666666666667,1989.083333333333,31.815749591872205,-3.0356823083971705,79.69130544489175,66.96434892926898,1.2958216089934884
2016-01-19,68.32106479858102,68.67244733289652,66.29820968763696,66.60211181640625,17421700.0,53,0.36,1881.33,0.3383333333333333,1984.9426666666666,34.18020586378415,-2.9289930435984104,78.71953930198586,66.61838858468192,0.9243770841258013
2016-01-20,64.60300886132474,65.63532549397837,62.053072660495395,65.25354766845703,19464400.0,54,0.37,1859.33,0.3386666666666666,1979.5486666666666,31.123780903826756,-2.9196035169560446,77.7244198439416,66.4040298461914,1.0527404388520762
2016-01-21,65.3200266590815,68.0456541561091,63.76632399597979,67.16243743896484,16576500.0,55,0.37,1868.99,0.339,1973.8826666666666,39.38615445293946,-2.7266991082133245,76.47989909957455,66.19645472935268,0.5820519639909114
2016-01-22,68.86238670505807,69.65062805099397,66.37418318846629,66.83003997802734,15834700.0,56,0.38,1906.9,0.3396666666666667,1968.6363333333331,38.51963323622717,-2.5710057180969557,74.99851713410888,66.30227879115513,0.6250677084307894
2016-01-23,68.86238670505807,69.65062805099397,66.37418318846629,66.83003997802734,15834700.0,57,0.38,1906.9,0.3403333333333333,1963.5,38.51963323622717,-2.4197245068308746,73.14338989207364,66.40810285295758,0.6453715338175094
2016-01-24,68.86238670505807,69.65062805099397,66.37418318846629,66.83003997802734,15834700.0,58,0.38,1906.9,0.34099999999999997,1958.3636666666669,38.51963323622717,-2.273624133253975,72.35461692671886,66.51392691476005,0.6451114775004518
2016-01-25,67.23841039894502,67.23841039894502,65.54794717491309,66.21273803710938,14782800.0,59,0.38,1877.08,0.3416666666666667,1952.2333333333333,36.64939707258048,-2.1824912417412463,70.68908663789851,66.53156498500279,0.6331426586305356
2016-01-26,65.53845278920818,66.65909315869186,65.41498780426653,66.26021575927734,11473300.0,60,0.38,1903.63,0.3423333333333334,1946.988,36.903142923552736,-2.082431736460137,68.85172021551145,66.48272269112724,0.6399443095887363
